,Date,Open,High,Low,Close,Adj Close,Volume
1252,2018-07-26,2905.793945,2915.297119,2875.700928,2882.225098,2882.225098,168400.0
1253,2018-07-27,2879.689941,2889.694092,2864.110107,2873.593994,2873.593994,146400.0
1254,2018-07-28,2879.689941,2889.694092,2864.110107,2873.593994,2873.593994,146400.0
1255,2018-07-29,2879.689941,2889.694092,2864.110107,2873.593994,2873.593994,146400.0
1256,2018-07-30,2871.939941,2896.010986,2850.295898,2869.050049,2869.050049,151700.0
1257,2018-07-31,2866.898926,2884.679932,2854.320068,2876.400879,2876.400879,118900.0
1258,2018-08-01,2882.506104,2897.399902,2823.928955,2824.533936,2824.533936,149500.0
1259,2018-08-02,2815.343994,2815.343994,2726.48291,2768.023926,2768.023926,174200.0
1260,2018-08-03,2763.395996,2777.656982,2740.431885,2740.443115,2740.443115,127000.0
1261,2018-08-04,2763.395996,2777.656982,2740.431885,2740.443115,2740.443115,127000.0
1262,2018-08-05,2763.395996,2777.656982,2740.431885,2740.443115,2740.443115,127000.0
1263,2018-08-06,2736.525879,2760.474121,2692.322021,2705.156982,2705.156982,129800.0
1264,2018-08-07,2711.736084,2779.374023,2696.039063,2779.374023,2779.374023,149600.0
1265,2018-08-08,2771.128906,2779.912109,2741.066895,2744.070068,2744.070068,147700.0
1266,2018-08-09,2729.579102,2801.658936,2726.215088,2794.38208,2794.38208,151700.0
1267,2018-08-10,2791.4021,2806.11499,2777.506104,2795.310059,2795.310059,121500.0
1268,2018-08-11,2791.4021,2806.11499,2777.506104,2795.310059,2795.310059,121500.0
1269,2018-08-12,2791.4021,2806.11499,2777.506104,2795.310059,2795.310059,121500.0
1270,2018-08-13,2769.01709,2789.798096,2742.560059,2785.87207,2785.87207,127500.0
1271,2018-08-14,2780.736084,2789.444092,2766.569092,2780.965088,2780.965088,109600.0
1272,2018-08-15,2777.249023,2777.702881,2721.23999,2723.258057,2723.258057,116200.0
1273,2018-08-16,2691.426025,2732.948975,2672.740967,2705.191895,2705.191895,120300.0
1274,2018-08-17,2723.886963,2730.333008,2665.592041,2668.966064,2668.966064,112400.0
1275,2018-08-18,2723.886963,2730.333008,2665.592041,2668.966064,2668.966064,112400.0
1276,2018-08-19,2723.886963,2730.333008,2665.592041,2668.966064,2668.966064,112400.0
1277,2018-08-20,2673.065918,2698.466064,2653.112061,2698.466064,2698.466064,110800.0
1278,2018-08-21,2700.342041,2739.173096,2696.291992,2733.825928,2733.825928,113600.0
1279,2018-08-22,2731.958008,2731.958008,2709.062012,2714.60791,2714.60791,93700.0
1280,2018-08-23,2714.866943,2736.01001,2700.803955,2724.624023,2724.624023,98400.0
1281,2018-08-24,2717.081055,2748.823975,2705.323975,2729.430908,2729.430908,100500.0
1282,2018-08-25,2717.081055,2748.823975,2705.323975,2729.430908,2729.430908,100500.0
1283,2018-08-26,2717.081055,2748.823975,2705.323975,2729.430908,2729.430908,100500.0
1284,2018-08-27,2736.319092,2780.898926,2736.319092,2780.898926,2780.898926,132800.0
1285,2018-08-28,2782.292969,2791.389893,2769.400879,2777.980957,2777.980957,118700.0
1286,2018-08-29,2774.86499,2778.539063,2762.350098,2769.294922,2769.294922,100200.0
1287,2018-08-30,2769.332031,2780.5271,2736.345947,2737.737061,2737.737061,106100.0
1288,2018-08-31,2730.113037,2744.631104,2710.537109,2725.25,2725.25,109800.0
1289,2018-09-01,2730.113037,2744.631104,2710.537109,2725.25,2725.25,109800.0
1290,2018-09-02,2730.113037,2744.631104,2710.537109,2725.25,2725.25,109800.0
1291,2018-09-03,2716.404053,2722.852051,2692.364014,2720.733887,2720.733887,102200.0
1292,2018-09-04,2720.647949,2756.606934,2712.375977,2750.580078,2750.580078,109000.0
1293,2018-09-05,2741.379883,2745.467041,2704.336914,2704.336914,2704.336914,105000.0
1294,2018-09-06,2697.577881,2719.406006,2683.745117,2691.593018,2691.593018,99000.0
1295,2018-09-07,2696.677979,2728.545898,2683.718994,2702.301025,2702.301025,107500.0
1296,2018-09-08,2696.677979,2728.545898,2683.718994,2702.301025,2702.301025,107500.0
1297,2018-09-09,2696.677979,2728.545898,2683.718994,2702.301025,2702.301025,107500.0
1298,2018-09-10,2698.010986,2703.428955,2667.316895,2669.485107,2669.485107,103600.0
1299,2018-09-11,2668.487061,2680.572998,2652.704102,2664.800049,2664.800049,99900.0
1300,2018-09-12,2659.743896,2672.073975,2647.169922,2656.110107,2656.110107,90000.0
1301,2018-09-13,2679.208008,2689.062012,2653.188965,2686.577881,2686.577881,107300.0
1302,2018-09-14,2688.779053,2694.919922,2675.290039,2681.643066,2681.643066,100000.0
1303,2018-09-15,2688.779053,2694.919922,2675.290039,2681.643066,2681.643066,100000.0
1304,2018-09-16,2688.779053,2694.919922,2675.290039,2681.643066,2681.643066,100000.0
1305,2018-09-17,2671.291016,2671.291016,2647.915039,2651.789063,2651.789063,88200.0
1306,2018-09-18,2644.295898,2700.193115,2644.295898,2699.949951,2699.949951,115800.0
1307,2018-09-19,2694.799072,2746.080078,2690.993896,2730.850098,2730.850098,141600.0
1308,2018-09-20,2732.169922,2743.965088,2724.083984,2729.243896,2729.243896,111400.0
1309,2018-09-21,2733.874023,2797.485107,2722.031982,2797.485107,2797.485107,158000.0
1310,2018-09-22,2733.874023,2797.485107,2722.031982,2797.485107,2797.485107,158000.0
1311,2018-09-23,2733.874023,2797.485107,2722.031982,2797.485107,2797.485107,158000.0
1312,2018-09-24,2733.874023,2797.485107,2722.031982,2797.485107,2797.485107,158000.0
1313,2018-09-25,2775.065918,2790.031982,2771.159912,2781.138916,2781.138916,112000.0
1314,2018-09-26,2785.316895,2827.341064,2783.342041,2806.812988,2806.812988,139600.0
1315,2018-09-27,2805.792969,2810.506104,2786.322021,2791.774902,2791.774902,124000.0
1316,2018-09-28,2794.263916,2821.754883,2791.835938,2821.350098,2821.350098,134300.0
1317,2018-09-29,2794.263916,2821.754883,2791.835938,2821.350098,2821.350098,134300.0
1318,2018-09-30,2794.263916,2821.754883,2791.835938,2821.350098,2821.350098,134300.0
1319,2018-10-01,2794.263916,2821.754883,2791.835938,2821.350098,2821.350098,134300.0
1320,2018-10-02,2794.263916,2821.754883,2791.835938,2821.350098,2821.350098,134300.0
1321,2018-10-03,2794.263916,2821.754883,2791.835938,2821.350098,2821.350098,134300.0
1322,2018-10-04,2794.263916,2821.754883,2791.835938,2821.350098,2821.350098,134300.0
1323,2018-10-05,2794.263916,2821.754883,2791.835938,2821.350098,2821.350098,134300.0
1324,2018-10-06,2794.263916,2821.754883,2791.835938,2821.350098,2821.350098,134300.0
1325,2018-10-07,2794.263916,2821.754883,2791.835938,2821.350098,2821.350098,134300.0
1326,2018-10-08,2768.208008,2771.937988,2710.177979,2716.51001,2716.51001,149500.0
1327,2018-10-09,2713.731934,2734.313965,2711.197021,2721.012939,2721.012939,116800.0
1328,2018-10-10,2723.724121,2743.548096,2703.062988,2725.836914,2725.836914,113500.0
1329,2018-10-11,2643.073975,2661.285889,2560.315918,2583.458008,2583.458008,197200.0
1330,2018-10-12,2574.041992,2615.916992,2536.665039,2606.913086,2606.913086,170100.0
1331,2018-10-13,2574.041992,2615.916992,2536.665039,2606.913086,2606.913086,170100.0
1332,2018-10-14,2574.041992,2615.916992,2536.665039,2606.913086,2606.913086,170100.0
1333,2018-10-15,2605.912109,2611.968994,2564.738037,2568.0979,2568.0979,118600.0
1334,2018-10-16,2567.763916,2597.715088,2536.440918,2546.330078,2546.330078,119400.0
1335,2018-10-17,2574.312988,2582.549072,2517.572998,2561.614014,2561.614014,130000.0
1336,2018-10-18,2544.910889,2544.910889,2485.618896,2486.418945,2486.418945,125400.0
1337,2018-10-19,2460.081055,2553.386963,2449.197021,2550.465088,2550.465088,147300.0
1338,2018-10-20,2460.081055,2553.386963,2449.197021,2550.465088,2550.465088,147300.0
1339,2018-10-21,2460.081055,2553.386963,2449.197021,2550.465088,2550.465088,147300.0
1340,2018-10-22,2565.644043,2675.406006,2565.644043,2654.875977,2654.875977,211900.0
1341,2018-10-23,2652.647949,2659.812012,2583.260986,2594.825928,2594.825928,178300.0
1342,2018-10-24,2579.971924,2640.4021,2577.772949,2603.294922,2603.294922,160100.0
1343,2018-10-25,2540.935059,2606.101074,2531.534912,2603.800049,2603.800049,162000.0
1344,2018-10-26,2610.897949,2626.115967,2580.844971,2598.846924,2598.846924,158900.0
1345,2018-10-27,2610.897949,2626.115967,2580.844971,2598.846924,2598.846924,158900.0
1346,2018-10-28,2610.897949,2626.115967,2580.844971,2598.846924,2598.846924,158900.0
1347,2018-10-29,2593.591064,2595.537109,2529.187988,2542.103027,2542.103027,134200.0
1348,2018-10-30,2538.573975,2586.918945,2521.783936,2568.048096,2568.048096,166700.0
1349,2018-10-31,2573.014893,2612.922119,2567.0271,2602.782959,2602.782959,180600.0
1350,2018-11-01,2617.032959,2636.799072,2603.650879,2606.237061,2606.237061,200900.0
1351,2018-11-02,2649.250977,2676.476074,2628.870117,2676.476074,2676.476074,225000.0
1352,2018-11-03,2649.250977,2676.476074,2628.870117,2676.476074,2676.476074,225000.0
1353,2018-11-04,2649.250977,2676.476074,2628.870117,2676.476074,2676.476074,225000.0
1354,2018-11-05,2665.427002,2673.187988,2639.270996,2665.430908,2665.430908,193800.0
1355,2018-11-06,2660.718994,2660.863037,2635.321045,2659.355957,2659.355957,163700.0
1356,2018-11-07,2659.844971,2675.677002,2639.246094,2641.342041,2641.342041,173200.0
1357,2018-11-08,2660.086914,2662.368896,2632.301025,2635.63208,2635.63208,159600.0
1358,2018-11-09,2621.238037,2621.238037,2598.160889,2598.87207,2598.87207,152400.0
1359,2018-11-10,2621.238037,2621.238037,2598.160889,2598.87207,2598.87207,152400.0
1360,2018-11-11,2621.238037,2621.238037,2598.160889,2598.87207,2598.87207,152400.0
1361,2018-11-12,2593.199951,2631.169922,2590.210938,2630.52002,2630.52002,175000.0
1362,2018-11-13,2600.5,2666.485107,2597.3479,2654.879883,2654.879883,249300.0
1363,2018-11-14,2648.309082,2658.306885,2627.957031,2632.24292,2632.24292,238400.0
1364,2018-11-15,2632.137939,2668.169922,2631.887939,2668.169922,2668.169922,207800.0
1365,2018-11-16,2669.780029,2695.569092,2657.033936,2679.110107,2679.110107,242200.0
1366,2018-11-17,2669.780029,2695.569092,2657.033936,2679.110107,2679.110107,242200.0
1367,2018-11-18,2669.780029,2695.569092,2657.033936,2679.110107,2679.110107,242200.0
1368,2018-11-19,2681.898926,2703.511963,2674.177979,2703.511963,2703.511963,231700.0
1369,2018-11-20,2684.287109,2690.830078,2643.358887,2645.85498,2645.85498,215900.0
1370,2018-11-21,2619.821045,2653.795898,2617.775879,2651.504883,2651.504883,182600.0
1371,2018-11-22,2655.895996,2658.000977,2634.48291,2645.434082,2645.434082,149300.0
1372,2018-11-23,2640.666992,2642.035889,2577.351074,2579.48291,2579.48291,191500.0
1373,2018-11-24,2640.666992,2642.035889,2577.351074,2579.48291,2579.48291,191500.0
1374,2018-11-25,2640.666992,2642.035889,2577.351074,2579.48291,2579.48291,191500.0
1375,2018-11-26,2580.842041,2594.99707,2568.034912,2575.810059,2575.810059,134300.0
1376,2018-11-27,2585.825928,2592.534912,2566.166016,2574.678955,2574.678955,123700.0
1377,2018-11-28,2575.454102,2601.962891,2561.562012,2601.737061,2601.737061,146000.0
1378,2018-11-29,2613.781006,2617.548096,2567.443115,2567.443115,2567.443115,157200.0
1379,2018-11-30,2564.563965,2590.209961,2555.322021,2588.187988,2588.187988,139300.0
1380,2018-12-01,2564.563965,2590.209961,2555.322021,2588.187988,2588.187988,139300.0
1381,2018-12-02,2564.563965,2590.209961,2555.322021,2588.187988,2588.187988,139300.0
1382,2018-12-03,2647.13208,2665.298096,2629.184082,2654.798096,2654.798096,207500.0
1383,2018-12-04,2651.561035,2666.077881,2644.895996,2665.958008,2665.958008,167900.0
1384,2018-12-05,2629.833008,2660.388916,2625.913086,2649.804932,2649.804932,154500.0
1385,2018-12-06,2629.820068,2633.677979,2603.13208,2605.180908,2605.180908,141700.0
1386,2018-12-07,2609.341064,2614.582031,2599.278076,2605.887939,2605.887939,109100.0
1387,2018-12-08,2609.341064,2614.582031,2599.278076,2605.887939,2605.887939,109100.0
1388,2018-12-09,2609.341064,2614.582031,2599.278076,2605.887939,2605.887939,109100.0
1389,2018-12-10,2589.194092,2599.761963,2576.241943,2584.582031,2584.582031,113200.0
1390,2018-12-11,2587.014893,2596.145996,2583.196045,2594.087891,2594.087891,101300.0
1391,2018-12-12,2608.114014,2610.009033,2595.074951,2602.153076,2602.153076,103500.0
1392,2018-12-13,2607.144043,2645.836914,2599.458984,2634.049072,2634.049072,150700.0
1393,2018-12-14,2627.282959,2629.164063,2593.740967,2593.740967,2593.740967,145900.0
1394,2018-12-15,2627.282959,2629.164063,2593.740967,2593.740967,2593.740967,145900.0
1395,2018-12-16,2627.282959,2629.164063,2593.740967,2593.740967,2593.740967,145900.0
1396,2018-12-17,2587.262939,2598.967041,2573.866943,2597.974121,2597.974121,117400.0
1397,2018-12-18,2583.634033,2599.147949,2563.572998,2576.649902,2576.649902,117000.0
1398,2018-12-19,2578.675049,2579.874023,2547.077881,2549.562988,2549.562988,107700.0
1399,2018-12-20,2544.504883,2554.858887,2516.019043,2536.268066,2536.268066,120600.0
1400,2018-12-21,2526.553955,2527.420898,2498.694092,2516.250977,2516.250977,115700.0
1401,2018-12-22,2526.553955,2527.420898,2498.694092,2516.250977,2516.250977,115700.0
1402,2018-12-23,2526.553955,2527.420898,2498.694092,2516.250977,2516.250977,115700.0
1403,2018-12-24,2506.737061,2529.439941,2500.443115,2527.00708,2527.00708,97300.0
1404,2018-12-25,2503.949951,2513.964111,2462.844971,2504.819092,2504.819092,136500.0
1405,2018-12-26,2501.120117,2513.825928,2492.075928,2498.293945,2498.293945,108800.0
1406,2018-12-27,2527.717041,2532.001953,2483.085938,2483.085938,2483.085938,135400.0
1407,2018-12-28,2483.616943,2505.114014,2478.324951,2493.895996,2493.895996,119200.0
1408,2018-12-29,2483.616943,2505.114014,2478.324951,2493.895996,2493.895996,119200.0
1409,2018-12-30,2483.616943,2505.114014,2478.324951,2493.895996,2493.895996,119200.0
1410,2018-12-31,2483.616943,2505.114014,2478.324951,2493.895996,2493.895996,119200.0
1411,2019-01-01,2483.616943,2505.114014,2478.324951,2493.895996,2493.895996,119200.0
1412,2019-01-02,2497.881104,2500.278076,2456.423096,2465.291016,2465.291016,109900.0
1413,2019-01-03,2461.782959,2488.479004,2455.926025,2464.363037,2464.363037,124400.0
1414,2019-01-04,2446.019043,2515.315918,2440.906982,2514.86792,2514.86792,168900.0
1415,2019-01-05,2446.019043,2515.315918,2440.906982,2514.86792,2514.86792,168900.0
1416,2019-01-06,2446.019043,2515.315918,2440.906982,2514.86792,2514.86792,168900.0
1417,2019-01-07,2528.698975,2536.978027,2515.508057,2533.089111,2533.089111,177300.0
1418,2019-01-08,2530.300049,2531.344971,2520.165039,2526.461914,2526.461914,158100.0
1419,2019-01-09,2536.416992,2574.407959,2536.156982,2544.344971,2544.344971,191900.0
1420,2019-01-10,2543.853027,2551.825928,2531.664063,2535.099121,2535.099121,159900.0
1421,2019-01-11,2539.549072,2554.787109,2533.358887,2553.831055,2553.831055,149400.0
1422,2019-01-12,2539.549072,2554.787109,2533.358887,2553.831055,2553.831055,149400.0
1423,2019-01-13,2539.549072,2554.787109,2533.358887,2553.831055,2553.831055,149400.0
1424,2019-01-14,2553.327881,2556.293945,2533.01001,2535.764893,2535.764893,144800.0
1425,2019-01-15,2537.370117,2571.501953,2532.433105,2570.344971,2570.344971,160300.0
1426,2019-01-16,2569.070068,2574.236084,2563.006104,2570.422119,2570.422119,149300.0
1427,2019-01-17,2573.575928,2582.555908,2557.710938,2559.636963,2559.636963,162500.0
1428,2019-01-18,2567.739014,2598.884033,2565.904053,2596.006104,2596.006104,190800.0
1429,2019-01-19,2567.739014,2598.884033,2565.904053,2596.006104,2596.006104,190800.0
1430,2019-01-20,2567.739014,2598.884033,2565.904053,2596.006104,2596.006104,190800.0
1431,2019-01-21,2599.058105,2618.97998,2599.058105,2610.509033,2610.509033,163400.0
1432,2019-01-22,2609.64209,2609.64209,2573.062012,2579.704102,2579.704102,152500.0
1433,2019-01-23,2575.258057,2589.512939,2572.405029,2581.003906,2581.003906,131400.0
1434,2019-01-24,2584.647949,2597.289063,2569.699951,2591.694092,2591.694092,154000.0
1435,2019-01-25,2596.261963,2617.001953,2595.628906,2601.7229,2601.7229,159400.0
1436,2019-01-26,2596.261963,2617.001953,2595.628906,2601.7229,2601.7229,159400.0
1437,2019-01-27,2596.261963,2617.001953,2595.628906,2601.7229,2601.7229,159400.0
1438,2019-01-28,2615.711914,2630.318115,2591.100098,2596.977051,2596.977051,147000.0
1439,2019-01-29,2592.35498,2601.736084,2559.981934,2594.253906,2594.253906,155600.0
1440,2019-01-30,2584.746094,2598.814941,2575.408936,2575.575928,2575.575928,120500.0
1441,2019-01-31,2581.332031,2606.62793,2571.579102,2584.572021,2584.572021,154300.0
1442,2019-02-01,2597.778076,2618.477051,2590.553955,2618.231934,2618.231934,132000.0
1443,2019-02-02,2597.778076,2618.477051,2590.553955,2618.231934,2618.231934,132000.0
1444,2019-02-03,2597.778076,2618.477051,2590.553955,2618.231934,2618.231934,132000.0
1445,2019-02-04,2597.778076,2618.477051,2590.553955,2618.231934,2618.231934,132000.0
1446,2019-02-05,2597.778076,2618.477051,2590.553955,2618.231934,2618.231934,132000.0
1447,2019-02-06,2597.778076,2618.477051,2590.553955,2618.231934,2618.231934,132000.0
1448,2019-02-07,2597.778076,2618.477051,2590.553955,2618.231934,2618.231934,132000.0
1449,2019-02-08,2597.778076,2618.477051,2590.553955,2618.231934,2618.231934,132000.0
1450,2019-02-09,2597.778076,2618.477051,2590.553955,2618.231934,2618.231934,132000.0
1451,2019-02-10,2597.778076,2618.477051,2590.553955,2618.231934,2618.231934,132000.0
1452,2019-02-11,2613.174072,2654.095947,2613.174072,2653.895996,2653.895996,154900.0
1453,2019-02-12,2654.034912,2674.478027,2648.830078,2671.894043,2671.894043,184100.0
1454,2019-02-13,2674.52002,2727.074951,2666.521973,2721.068115,2721.068115,243800.0
1455,2019-02-14,2715.535889,2729.455078,2707.487061,2719.699951,2719.699951,197000.0
1456,2019-02-15,2712.785889,2715.63208,2679.784912,2682.38501,2682.38501,196000.0
1457,2019-02-16,2712.785889,2715.63208,2679.784912,2682.38501,2682.38501,196000.0
1458,2019-02-17,2712.785889,2715.63208,2679.784912,2682.38501,2682.38501,196000.0
1459,2019-02-18,2699.816895,2754.356934,2699.816895,2754.356934,2754.356934,260400.0
1460,2019-02-19,2759.496094,2780.783936,2737.585938,2755.645996,2755.645996,288000.0
1461,2019-02-20,2761.059082,2767.410889,2739.978027,2761.218994,2761.218994,246000.0
1462,2019-02-21,2759.937988,2794.012939,2744.976074,2751.801025,2751.801025,298600.0
1463,2019-02-22,2749.461914,2804.226074,2736.332031,2804.226074,2804.226074,301500.0
1464,2019-02-23,2749.461914,2804.226074,2736.332031,2804.226074,2804.226074,301500.0
1465,2019-02-24,2749.461914,2804.226074,2736.332031,2804.226074,2804.226074,301500.0
1466,2019-02-25,2838.389893,2961.794922,2838.389893,2961.282959,2961.282959,528700.0
1467,2019-02-26,2969.0979,2995.676025,2938.623047,2941.516113,2941.516113,565600.0
1468,2019-02-27,2939.928955,2997.488037,2924.643066,2953.823975,2953.823975,475000.0
1469,2019-02-28,2950.054932,2965.303955,2930.195068,2940.954102,2940.954102,350200.0
1470,2019-03-01,2954.4021,2994.004883,2930.834961,2994.004883,2994.004883,345800.0
1471,2019-03-02,2954.4021,2994.004883,2930.834961,2994.004883,2994.004883,345800.0
1472,2019-03-03,2954.4021,2994.004883,2930.834961,2994.004883,2994.004883,345800.0
1473,2019-03-04,3015.943115,3090.795898,3006.941895,3027.575928,3027.575928,525600.0
1474,2019-03-05,3019.879883,3054.961914,3009.447998,3054.24707,3054.24707,424100.0
1475,2019-03-06,3060.433105,3103.824951,3050.111084,3102.099121,3102.099121,555000.0
1476,2019-03-07,3103.667969,3129.939941,3074.978027,3106.417969,3106.417969,583800.0
1477,2019-03-08,3038.335938,3075.045898,2969.582031,2969.861084,2969.861084,577900.0
1478,2019-03-09,3038.335938,3075.045898,2969.582031,2969.861084,2969.861084,577900.0
1479,2019-03-10,3038.335938,3075.045898,2969.582031,2969.861084,2969.861084,577900.0
1480,2019-03-11,2969.080078,3028.253906,2963.583008,3026.99292,3026.99292,426200.0
1481,2019-03-12,3049.083984,3093.391113,3029.899902,3060.306885,3060.306885,511200.0
1482,2019-03-13,3062.326904,3065.288086,3013.931885,3026.950928,3026.950928,453200.0
1483,2019-03-14,3013.596924,3041.156006,2968.823975,2990.685059,2990.685059,373100.0
1484,2019-03-15,3000.878906,3048.121094,2999.431885,3021.750977,3021.750977,341200.0
1485,2019-03-16,3000.878906,3048.121094,2999.431885,3021.750977,3021.750977,341200.0
1486,2019-03-17,3000.878906,3048.121094,2999.431885,3021.750977,3021.750977,341200.0
1487,2019-03-18,3027.801025,3096.417969,3009.50708,3096.417969,3096.417969,397800.0
1488,2019-03-19,3099.896973,3113.433105,3076.363037,3090.975098,3090.975098,350900.0
1489,2019-03-20,3084.169922,3102.52002,3053.451904,3090.639893,3090.639893,358600.0
1490,2019-03-21,3094.125,3125.019043,3086.850098,3101.455078,3101.455078,414300.0
1491,2019-03-22,3100.726074,3107.274902,3064.884033,3104.148926,3104.148926,364800.0
1492,2019-03-23,3100.726074,3107.274902,3064.884033,3104.148926,3104.148926,364800.0
1493,2019-03-24,3100.726074,3107.274902,3064.884033,3104.148926,3104.148926,364800.0
1494,2019-03-25,3058.802002,3086.996094,3041.949951,3043.031006,3043.031006,380300.0
1495,2019-03-26,3057.559082,3062.689941,2988.490967,2997.094971,2997.094971,353500.0
1496,2019-03-27,3012.25708,3022.761963,2987.771973,3022.719971,3022.719971,291400.0
1497,2019-03-28,3009.799072,3025.779053,2991.779053,2994.943115,2994.943115,288100.0
1498,2019-03-29,3000.677979,3093.032959,2999.987061,3090.758057,3090.758057,375100.0
1499,2019-03-30,3000.677979,3093.032959,2999.987061,3090.758057,3090.758057,375100.0
1500,2019-03-31,3000.677979,3093.032959,2999.987061,3090.758057,3090.758057,375100.0
1501,2019-04-01,3111.662109,3176.62207,3111.662109,3170.361084,3170.361084,466100.0
1502,2019-04-02,3183.273926,3193.271973,3164.906982,3176.822998,3176.822998,447100.0
1503,2019-04-03,3159.146973,3219.256104,3152.332031,3216.294922,3216.294922,430500.0
1504,2019-04-04,3233.688965,3254.139893,3216.85498,3246.571045,3246.571045,469100.0
1505,2019-04-05,3233.688965,3254.139893,3216.85498,3246.571045,3246.571045,469100.0
1506,2019-04-06,3233.688965,3254.139893,3216.85498,3246.571045,3246.571045,469100.0
1507,2019-04-07,3233.688965,3254.139893,3216.85498,3246.571045,3246.571045,469100.0
1508,2019-04-08,3271.271973,3288.452881,3210.514893,3244.810059,3244.810059,504500.0
1509,2019-04-09,3240.394043,3251.645996,3215.705078,3239.664063,3239.664063,364200.0
1510,2019-04-10,3224.64502,3264.778076,3204.878906,3241.929932,3241.929932,380100.0
1511,2019-04-11,3241.547119,3254.125977,3185.545898,3189.961914,3189.961914,353000.0
1512,2019-04-12,3184.860107,3199.278076,3168.041992,3188.625977,3188.625977,289800.0
1513,2019-04-13,3184.860107,3199.278076,3168.041992,3188.625977,3188.625977,289800.0
1514,2019-04-14,3184.860107,3199.278076,3168.041992,3188.625977,3188.625977,289800.0
1515,2019-04-15,3233.458008,3253.976074,3177.27002,3177.787109,3177.787109,348800.0
1516,2019-04-16,3164.396973,3253.5979,3153.206055,3253.5979,3253.5979,357900.0
1517,2019-04-17,3250.1521,3275.333984,3239.804932,3263.11792,3263.11792,357500.0
1518,2019-04-18,3261.073975,3271.387939,3241.825928,3250.200928,3250.200928,325500.0
1519,2019-04-19,3250.14502,3274.334961,3226.812012,3270.797119,3270.797119,305700.0
1520,2019-04-20,3250.14502,3274.334961,3226.812012,3270.797119,3270.797119,305700.0
1521,2019-04-21,3250.14502,3274.334961,3226.812012,3270.797119,3270.797119,305700.0
1522,2019-04-22,3278.490967,3279.489014,3206.87793,3215.042969,3215.042969,353200.0
1523,2019-04-23,3211.87207,3231.582031,3186.75708,3198.593994,3198.593994,328400.0
1524,2019-04-24,3203.559082,3210.650879,3156.606934,3201.614014,3201.614014,274900.0
1525,2019-04-25,3190.584961,3193.749023,3123.025879,3123.825928,3123.825928,325900.0
1526,2019-04-26,3108.164063,3129.212891,3085.804932,3086.398926,3086.398926,280900.0
1527,2019-04-27,3108.164063,3129.212891,3085.804932,3086.398926,3086.398926,280900.0
1528,2019-04-28,3108.164063,3129.212891,3085.804932,3086.398926,3086.398926,280900.0
1529,2019-04-29,3108.164063,3129.212891,3085.804932,3086.398926,3086.398926,280900.0
1530,2019-04-30,3108.164063,3129.212891,3085.804932,3086.398926,3086.398926,280900.0
1531,2019-05-01,3108.164063,3129.212891,3085.804932,3086.398926,3086.398926,280900.0
1532,2019-05-02,3108.164063,3129.212891,3085.804932,3086.398926,3086.398926,280900.0
1533,2019-05-03,3108.164063,3129.212891,3085.804932,3086.398926,3086.398926,280900.0
1534,2019-05-04,3108.164063,3129.212891,3085.804932,3086.398926,3086.398926,280900.0
1535,2019-05-05,3108.164063,3129.212891,3085.804932,3086.398926,3086.398926,280900.0
1536,2019-05-06,2984.727051,2986.540039,2876.468994,2906.464111,2906.464111,327000.0
1537,2019-05-07,2914.291016,2937.282959,2889.072998,2926.391113,2926.391113,253300.0
1538,2019-05-08,2873.143066,2929.430908,2866.704102,2893.75708,2893.75708,231500.0
1539,2019-05-09,2871.197021,2888.860107,2845.037109,2850.954102,2850.954102,200000.0
1540,2019-05-10,2878.233887,2941.454102,2838.38501,2939.210938,2939.210938,282300.0
1541,2019-05-11,2878.233887,2941.454102,2838.38501,2939.210938,2939.210938,282300.0
1542,2019-05-12,2878.233887,2941.454102,2838.38501,2939.210938,2939.210938,282300.0
1543,2019-05-13,2905.066895,2921.409912,2892.175049,2903.712891,2903.712891,212000.0
1544,2019-05-14,2872.833984,2909.204102,2872.833984,2883.611084,2883.611084,208300.0
1545,2019-05-15,2902.64209,2945.39502,2902.64209,2938.677979,2938.677979,230500.0
1546,2019-05-16,2933.495117,2956.170898,2929.064941,2955.710938,2955.710938,248400.0
1547,2019-05-17,2955.76709,2956.782959,2873.800049,2882.295898,2882.295898,266300.0
1548,2019-05-18,2955.76709,2956.782959,2873.800049,2882.295898,2882.295898,266300.0
1549,2019-05-19,2955.76709,2956.782959,2873.800049,2882.295898,2882.295898,266300.0
1550,2019-05-20,2874.801025,2882.628906,2838.452881,2870.60498,2870.60498,209500.0
1551,2019-05-21,2867.707031,2919.237061,2862.495117,2905.968994,2905.968994,211400.0
1552,2019-05-22,2905.523926,2912.39502,2879.644043,2891.705078,2891.705078,200000.0
1553,2019-05-23,2880.843018,2885.138916,2846.956055,2852.514893,2852.514893,197300.0
1554,2019-05-24,2847.835938,2871.855957,2846.021973,2852.995117,2852.995117,167200.0
1555,2019-05-25,2847.835938,2871.855957,2846.021973,2852.995117,2852.995117,167200.0
1556,2019-05-26,2847.835938,2871.855957,2846.021973,2852.995117,2852.995117,167200.0
1557,2019-05-27,2851.281006,2898.128906,2833.035889,2892.37793,2892.37793,196700.0
1558,2019-05-28,2890.266113,2924.040039,2887.083984,2909.910889,2909.910889,223300.0
1559,2019-05-29,2894.830078,2934.977051,2890.665039,2914.696045,2914.696045,199000.0
1560,2019-05-30,2903.425049,2907.845947,2881.379883,2905.804932,2905.804932,205800.0
1561,2019-05-31,2904.498047,2922.907959,2895.577881,2898.696045,2898.696045,195200.0
