Date,Open,High,Low,Close,Adj Close
2019-03-13,0.149087,0.149323,0.149018,0.149085,0.149085
2019-03-14,0.14912,0.149318,0.148659,0.149118,0.149118
2019-03-15,0.148767,0.149176,0.148626,0.148765,0.148765
2019-03-16,0.148767,0.149176,0.148626,0.148765,0.148765
2019-03-17,0.148767,0.149176,0.148626,0.148765,0.148765
2019-03-18,0.148969,0.149229,0.148898,0.148969,0.148969
2019-03-19,0.149185,0.149191,0.148843,0.149185,0.149185
2019-03-20,0.149009,0.149598,0.148903,0.149009,0.149009
2019-03-21,0.149399,0.150042,0.149289,0.149396,0.149396
2019-03-22,0.149298,0.149492,0.148872,0.149294,0.149294
2019-03-23,0.149298,0.149492,0.148872,0.149294,0.149294
2019-03-24,0.149298,0.149492,0.148872,0.149294,0.149294
2019-03-25,0.148869,0.149254,0.148841,0.148874,0.148874
2019-03-26,0.149067,0.149267,0.148918,0.149067,0.149067
2019-03-27,0.148927,0.149142,0.148672,0.148927,0.148927
2019-03-28,0.148672,0.148872,0.148397,0.148672,0.148672
2019-03-29,0.14841,0.149305,0.148405,0.14841,0.14841
2019-03-30,0.14841,0.149305,0.148405,0.14841,0.14841
2019-03-31,0.14841,0.149305,0.148405,0.14841,0.14841
2019-04-01,0.149207,0.149227,0.148987,0.149007,0.149007
2019-04-02,0.14922,0.14922,0.148736,0.14902,0.14902
2019-04-03,0.148759,0.149314,0.148756,0.148756,0.148756
2019-04-04,0.149223,0.149223,0.148825,0.149223,0.149223
2019-04-05,0.148883,0.148889,0.14886,0.148885,0.148885
2019-04-06,0.148883,0.148889,0.14886,0.148885,0.148885
2019-04-07,0.148883,0.148889,0.14886,0.148885,0.148885
2019-04-08,0.148865,0.149129,0.148801,0.148878,0.148878
2019-04-09,0.149111,0.149229,0.148858,0.148911,0.148911
2019-04-10,0.149011,0.149216,0.148867,0.149014,0.149014
2019-04-11,0.148916,0.149165,0.148843,0.148911,0.148911
2019-04-12,0.148845,0.149272,0.148767,0.148843,0.148843
2019-04-13,0.148845,0.149272,0.148767,0.148843,0.148843
2019-04-14,0.148845,0.149272,0.148767,0.148843,0.148843
2019-04-15,0.14918,0.149354,0.149065,0.149182,0.149182
2019-04-16,0.149283,0.149316,0.149002,0.149082,0.149082
2019-04-17,0.149205,0.149766,0.149005,0.149005,0.149005
2019-04-18,0.149741,0.149741,0.14904,0.149539,0.149539
2019-04-19,0.149274,0.149274,0.149071,0.149074,0.149074
2019-04-20,0.149274,0.149274,0.149071,0.149074,0.149074
2019-04-21,0.149274,0.149274,0.149071,0.149074,0.149074
2019-04-22,0.149125,0.149187,0.148962,0.149178,0.149178
2019-04-23,0.149069,0.149071,0.148668,0.149065,0.149065
2019-04-24,0.1489,0.149102,0.148699,0.148701,0.148701
2019-04-25,0.148989,0.148989,0.148194,0.14879,0.14879
2019-04-26,0.14852,0.148823,0.148322,0.148322,0.148322
2019-04-27,0.14852,0.148823,0.148322,0.148322,0.148322
2019-04-28,0.14852,0.148823,0.148322,0.148322,0.148322
2019-04-29,0.148814,0.148816,0.148483,0.148615,0.148615
2019-04-30,0.148535,0.148717,0.148355,0.148535,0.148535
2019-05-01,0.148502,0.148505,0.1485,0.148505,0.148505
2019-05-02,0.148502,0.148509,0.1485,0.1485,0.1485
2019-05-03,0.1485,0.148509,0.1485,0.148502,0.148502
2019-05-04,0.1485,0.148509,0.1485,0.148502,0.148502
2019-05-05,0.1485,0.148509,0.1485,0.148502,0.148502
2019-05-06,0.148507,0.148509,0.147704,0.148509,0.148509
2019-05-07,0.147852,0.148028,0.147521,0.14785,0.14785
2019-05-08,0.147582,0.147966,0.147408,0.14758,0.14758
2019-05-09,0.147449,0.147451,0.146439,0.147449,0.147449
2019-05-10,0.146681,0.147161,0.146464,0.146488,0.146488
2019-05-11,0.146681,0.147161,0.146464,0.146488,0.146488
2019-05-12,0.146681,0.147161,0.146464,0.146488,0.146488
2019-05-13,0.146755,0.146755,0.145332,0.146561,0.146561
2019-05-14,0.145406,0.14577,0.145224,0.145406,0.145406
2019-05-15,0.145455,0.14573,0.145304,0.145457,0.145457
2019-05-16,0.145641,0.145641,0.145243,0.14545,0.14545
2019-05-17,0.14548,0.14548,0.144557,0.14529,0.14529
2019-05-18,0.14548,0.14548,0.144557,0.14529,0.14529
2019-05-19,0.14548,0.14548,0.144557,0.14529,0.14529
2019-05-20,0.144555,0.144871,0.144482,0.144557,0.144557
2019-05-21,0.144879,0.145083,0.144592,0.144691,0.144691
2019-05-22,0.144879,0.145083,0.144592,0.144691,0.144691
2019-05-23,0.144814,0.144865,0.144536,0.144814,0.144814
2019-05-24,0.144917,0.145178,0.144647,0.144728,0.144728
2019-05-25,0.144917,0.145178,0.144647,0.144728,0.144728
2019-05-26,0.144917,0.145178,0.144647,0.144728,0.144728
2019-05-27,0.145132,0.145319,0.144942,0.144942,0.144942
2019-05-28,0.144986,0.145018,0.144655,0.144986,0.144986
2019-05-29,0.144735,0.144841,0.144578,0.144737,0.144737
2019-05-30,0.144647,0.145098,0.144638,0.144647,0.144647
2019-05-31,0.145098,0.145098,0.144661,0.144909,0.144909
2019-06-01,0.145098,0.145098,0.144661,0.144909,0.144909
2019-06-02,0.145098,0.145098,0.144661,0.144909,0.144909
2019-06-03,0.145033,0.145033,0.144753,0.144841,0.144841
2019-06-04,0.145058,0.145058,0.144653,0.144869,0.144869
2019-06-05,0.144772,0.145024,0.144642,0.144774,0.144774
2019-06-06,0.144946,0.144946,0.144586,0.144758,0.144758
2019-06-07,0.144741,0.144745,0.144741,0.144739,0.144739
2019-06-08,0.144741,0.144745,0.144741,0.144739,0.144739
2019-06-09,0.144741,0.144745,0.144741,0.144739,0.144739
2019-06-10,0.144745,0.144745,0.144202,0.144743,0.144743
2019-06-11,0.1443,0.144888,0.144294,0.144298,0.144298
2019-06-12,0.144898,0.144898,0.144488,0.144709,0.144709
2019-06-13,0.144573,0.144753,0.144471,0.144573,0.144573
2019-06-14,0.144494,0.144657,0.144415,0.144492,0.144492
2019-06-15,0.144494,0.144657,0.144415,0.144492,0.144492
2019-06-16,0.144494,0.144657,0.144415,0.144492,0.144492
2019-06-17,0.144415,0.144622,0.144379,0.144415,0.144415
2019-06-18,0.144409,0.144879,0.144319,0.144406,0.144406
2019-06-19,0.144881,0.145064,0.144789,0.144879,0.144879
2019-06-20,0.144873,0.146199,0.144806,0.144871,0.144871
2019-06-21,0.145964,0.146475,0.145408,0.145964,0.145964
2019-06-22,0.145964,0.146475,0.145408,0.145964,0.145964
2019-06-23,0.145964,0.146475,0.145408,0.145964,0.145964
2019-06-24,0.145582,0.145635,0.145311,0.145584,0.145584
2019-06-25,0.145431,0.145736,0.145275,0.145431,0.145431
2019-06-26,0.145565,0.145711,0.145119,0.145374,0.145374
2019-06-27,0.145558,0.145573,0.145288,0.145368,0.145368
2019-06-28,0.145433,0.145877,0.1454,0.145622,0.145622
2019-06-29,0.145433,0.145877,0.1454,0.145622,0.145622
2019-06-30,0.145433,0.145877,0.1454,0.145622,0.145622
2019-07-01,0.145841,0.146379,0.145624,0.145649,0.145649
2019-07-02,0.14597,0.146094,0.145309,0.145968,0.145968
2019-07-03,0.145711,0.145711,0.1451,0.145518,0.145518
2019-07-04,0.145345,0.145758,0.145345,0.145345,0.145345
2019-07-05,0.145739,0.145739,0.145083,0.145548,0.145548
2019-07-06,0.145739,0.145739,0.145083,0.145548,0.145548
2019-07-07,0.145739,0.145739,0.145083,0.145548,0.145548
2019-07-08,0.145083,0.145569,0.145056,0.145083,0.145083
2019-07-09,0.14552,0.14552,0.145172,0.14533,0.14533
2019-07-10,0.145188,0.145524,0.145176,0.145174,0.145174
2019-07-11,0.145514,0.145868,0.145486,0.145514,0.145514
2019-07-12,0.145768,0.145768,0.145332,0.145577,0.145577
2019-07-13,0.145768,0.145768,0.145332,0.145577,0.145577
2019-07-14,0.145768,0.145768,0.145332,0.145577,0.145577
2019-07-15,0.145543,0.145681,0.145321,0.145353,0.145353
2019-07-16,0.145416,0.145688,0.145383,0.145414,0.145414
2019-07-17,0.145639,0.145639,0.145304,0.145448,0.145448
2019-07-18,0.145503,0.145641,0.145347,0.145501,0.145501
2019-07-19,0.145558,0.14569,0.145334,0.145368,0.145368
2019-07-20,0.145558,0.14569,0.145334,0.145368,0.145368
2019-07-21,0.145558,0.14569,0.145334,0.145368,0.145368
2019-07-22,0.145328,0.145601,0.145319,0.145326,0.145326
2019-07-23,0.145345,0.145586,0.145283,0.145347,0.145347
2019-07-24,0.145577,0.145707,0.1453,0.145385,0.145385
2019-07-25,0.145719,0.145719,0.145442,0.145529,0.145529
2019-07-26,0.145717,0.145717,0.14534,0.145527,0.145527
2019-07-27,0.145717,0.145717,0.14534,0.145527,0.145527
2019-07-28,0.145717,0.145717,0.14534,0.145527,0.145527
2019-07-29,0.145577,0.145577,0.14506,0.145387,0.145387
2019-07-30,0.145087,0.145556,0.145087,0.145087,0.145087
2019-07-31,0.145465,0.145535,0.145201,0.145273,0.145273
2019-08-01,0.145275,0.145277,0.144873,0.145277,0.145277
2019-08-02,0.144976,0.144976,0.144024,0.144974,0.144974
2019-08-03,0.144976,0.144976,0.144024,0.144974,0.144974
2019-08-04,0.144976,0.144976,0.144024,0.144974,0.144974
2019-08-05,0.144107,0.144107,0.141812,0.144109,0.144109
2019-08-06,0.141848,0.142664,0.141699,0.14185,0.14185
2019-08-07,0.142337,0.142339,0.141569,0.142337,0.142337
2019-08-08,0.14184,0.142294,0.141651,0.141661,0.141661
2019-08-09,0.141959,0.14207,0.141615,0.141959,0.141959
2019-08-10,0.141959,0.14207,0.141615,0.141959,0.141959
2019-08-11,0.141959,0.14207,0.141615,0.141959,0.141959
2019-08-12,0.141615,0.141886,0.141463,0.141613,0.141613
2019-08-13,0.14188,0.142177,0.141485,0.141699,0.141699
2019-08-14,0.142177,0.142765,0.141927,0.142177,0.142177
2019-08-15,0.142562,0.142562,0.142003,0.142379,0.142379
2019-08-16,0.142369,0.142369,0.141949,0.142369,0.142369
2019-08-17,0.142369,0.142369,0.141949,0.142369,0.142369
2019-08-18,0.142369,0.142369,0.141949,0.142369,0.142369
2019-08-19,0.142007,0.14212,0.141842,0.142007,0.142007
2019-08-20,0.142029,0.142029,0.141571,0.141848,0.141848
2019-08-21,0.141653,0.141963,0.141533,0.141651,0.141651
2019-08-22,0.141597,0.141599,0.140998,0.141595,0.141595
2019-08-23,0.141191,0.141357,0.140893,0.141189,0.141189
2019-08-24,0.141191,0.141357,0.140893,0.141189,0.141189
2019-08-25,0.141191,0.141357,0.140893,0.141189,0.141189
2019-08-26,0.140944,0.140944,0.139831,0.140944,0.140944
2019-08-27,0.139852,0.139964,0.139507,0.139854,0.139854
2019-08-28,0.139639,0.139909,0.139538,0.139638,0.139638
2019-08-29,0.139579,0.140215,0.139486,0.139757,0.139757
2019-08-30,0.139987,0.140109,0.139749,0.139985,0.139985
2019-08-31,0.139987,0.140109,0.139749,0.139985,0.139985
2019-09-01,0.139987,0.140109,0.139749,0.139985,0.139985
2019-09-02,0.139747,0.13986,0.139421,0.139749,0.139749
2019-09-03,0.139626,0.139626,0.1392,0.139451,0.139451
2019-09-04,0.139317,0.140105,0.139278,0.139315,0.139315
2019-09-05,0.139956,0.14054,0.139776,0.139956,0.139956
2019-09-06,0.139903,0.14074,0.139782,0.139905,0.139905
2019-09-07,0.139903,0.14074,0.139782,0.139905,0.139905
2019-09-08,0.139903,0.14074,0.139782,0.139905,0.139905
2019-09-09,0.140732,0.140732,0.140178,0.140554,0.140554
2019-09-10,0.14043,0.140885,0.140426,0.140428,0.140428
2019-09-11,0.140792,0.140853,0.140422,0.140613,0.140613
2019-09-12,0.14071,0.141627,0.140485,0.140532,0.140532
2019-09-13,0.141275,0.141275,0.141273,0.141275,0.141275
2019-09-14,0.141275,0.141275,0.141273,0.141275,0.141275
2019-09-15,0.141275,0.141275,0.141273,0.141275,0.141275
2019-09-16,0.141273,0.141727,0.141273,0.141275,0.141275
2019-09-17,0.141517,0.141517,0.140922,0.141515,0.141515
2019-09-18,0.141205,0.141317,0.141026,0.141026,0.141026
2019-09-19,0.141323,0.141323,0.14077,0.141143,0.141143
2019-09-20,0.141111,0.141383,0.140919,0.140932,0.140932
2019-09-21,0.141111,0.141383,0.140919,0.140932,0.140932
2019-09-22,0.141111,0.141383,0.140919,0.140932,0.140932
2019-09-23,0.141211,0.141211,0.140302,0.141032,0.141032
2019-09-24,0.140499,0.140954,0.140457,0.140497,0.140497
2019-09-25,0.140538,0.140774,0.140176,0.140538,0.140538
2019-09-26,0.140414,0.14058,0.14017,0.140237,0.140237
2019-09-27,0.140398,0.140617,0.140107,0.140221,0.140221
2019-09-28,0.140398,0.140617,0.140107,0.140221,0.140221
2019-09-29,0.140398,0.140617,0.140107,0.140221,0.140221
2019-09-30,0.140592,0.140592,0.139911,0.140414,0.140414
2019-10-01,0.140087,0.140087,0.139909,0.139909,0.139909
2019-10-02,0.139911,0.140087,0.139907,0.139911,0.139911
2019-10-03,0.139907,0.140087,0.139907,0.139907,0.139907
2019-10-04,0.139911,0.139911,0.139909,0.139909,0.139909
2019-10-05,0.139911,0.139911,0.139909,0.139909,0.139909
2019-10-06,0.139911,0.139911,0.139909,0.139909,0.139909
2019-10-07,0.139909,0.139911,0.139909,0.139911,0.139911
2019-10-08,0.139909,0.140552,0.139815,0.139911,0.139911
2019-10-09,0.139989,0.140572,0.139882,0.139987,0.139987
2019-10-10,0.140225,0.140974,0.140225,0.140225,0.140225
2019-10-11,0.14054,0.141169,0.140538,0.140538,0.140538
2019-10-12,0.14054,0.141169,0.140538,0.140538,0.140538
2019-10-13,0.14054,0.141169,0.140538,0.140538,0.140538
2019-10-14,0.141103,0.141848,0.141095,0.141099,0.141099
2019-10-15,0.141511,0.141675,0.141197,0.141511,0.141511
2019-10-16,0.141407,0.141407,0.140807,0.141227,0.141227
2019-10-17,0.140992,0.141553,0.140849,0.14099,0.14099
2019-10-18,0.141495,0.141577,0.141111,0.141315,0.141315
2019-10-19,0.141495,0.141577,0.141111,0.141315,0.141315
2019-10-20,0.141495,0.141577,0.141111,0.141315,0.141315
2019-10-21,0.141227,0.141581,0.141185,0.141229,0.141229
2019-10-22,0.141517,0.141527,0.141205,0.141517,0.141517
2019-10-23,0.141321,0.141633,0.141141,0.141319,0.141319
2019-10-24,0.141731,0.141796,0.141401,0.141551,0.141551
2019-10-25,0.141483,0.141677,0.141347,0.141481,0.141481
2019-10-26,0.141483,0.141677,0.141347,0.141481,0.141481
2019-10-27,0.141483,0.141677,0.141347,0.141481,0.141481
2019-10-28,0.141549,0.141739,0.141483,0.141549,0.141549
2019-10-29,0.141505,0.1419,0.141505,0.141505,0.141505
2019-10-30,0.141545,0.141947,0.141527,0.141545,0.141545
2019-10-31,0.141756,0.142258,0.141741,0.141756,0.141756
2019-11-01,0.142082,0.14227,0.141945,0.142082,0.142082
2019-11-02,0.142082,0.14227,0.141945,0.142082,0.142082
2019-11-03,0.142082,0.14227,0.141945,0.142082,0.142082
2019-11-04,0.142118,0.142531,0.142116,0.142118,0.142118
2019-11-05,0.14226,0.143264,0.14226,0.14226,0.14226
2019-11-06,0.142678,0.143213,0.14257,0.142678,0.142678
2019-11-07,0.142914,0.143616,0.142468,0.142914,0.142914
2019-11-08,0.142914,0.143616,0.142468,0.142914,0.142914
2019-11-09,0.142914,0.143616,0.142468,0.142914,0.142914
2019-11-10,0.142914,0.143616,0.142468,0.142914,0.142914
2019-11-11,0.142963,0.143141,0.142643,0.142959,0.142959
2019-11-12,0.142661,0.142984,0.142661,0.142661,0.142661
2019-11-13,0.142718,0.142718,0.142397,0.142718,0.142718
2019-11-14,0.142397,0.142617,0.142393,0.142397,0.142397
2019-11-15,0.142454,0.142994,0.142302,0.142454,0.142454
2019-11-16,0.142454,0.142994,0.142302,0.142454,0.142454
2019-11-17,0.142454,0.142994,0.142302,0.142454,0.142454
2019-11-18,0.142706,0.142812,0.142304,0.142708,0.142708
2019-11-19,0.142349,0.142539,0.142294,0.142349,0.142349
2019-11-20,0.142312,0.142458,0.142108,0.142312,0.142312
2019-11-21,0.142146,0.142485,0.141971,0.142146,0.142146
2019-11-22,0.142284,0.142361,0.142021,0.142284,0.142284
2019-11-23,0.142284,0.142361,0.142021,0.142284,0.142284
2019-11-24,0.142284,0.142361,0.142021,0.142284,0.142284
2019-11-25,0.14208,0.142377,0.142074,0.14208,0.14208
2019-11-26,0.142136,0.142397,0.142033,0.142136,0.142136
2019-11-27,0.142197,0.142566,0.142195,0.142197,0.142197
2019-11-28,0.14229,0.142493,0.142154,0.14229,0.14229
2019-11-29,0.142159,0.142489,0.142159,0.142159,0.142159
2019-11-30,0.142159,0.142489,0.142159,0.142159,0.142159
2019-12-01,0.142159,0.142489,0.142159,0.142159,0.142159
2019-12-02,0.142217,0.142331,0.141975,0.142217,0.142217
2019-12-03,0.14208,0.142146,0.141615,0.14208,0.14208
2019-12-04,0.141639,0.141941,0.141389,0.141639,0.141639
2019-12-05,0.141866,0.142072,0.141729,0.141866,0.141866
2019-12-06,0.141969,0.142418,0.141967,0.141969,0.141969
2019-12-07,0.141969,0.142418,0.141967,0.141969,0.141969
2019-12-08,0.141969,0.142418,0.141967,0.141969,0.141969
2019-12-09,0.142161,0.14225,0.141999,0.142161,0.142161
2019-12-10,0.142082,0.142282,0.142041,0.142082,0.142082
2019-12-11,0.142181,0.14228,0.142052,0.142181,0.142181
2019-12-12,0.14209,0.142462,0.142088,0.14209,0.14209
2019-12-13,0.14246,0.143676,0.14246,0.14246,0.14246
2019-12-14,0.14246,0.143676,0.14246,0.14246,0.14246
2019-12-15,0.14246,0.143676,0.14246,0.14246,0.14246
2019-12-16,0.143433,0.143437,0.142976,0.143433,0.143433
2019-12-17,0.143234,0.143234,0.14282,0.143234,0.143234
2019-12-18,0.142935,0.143014,0.14271,0.142935,0.142935
2019-12-19,0.142776,0.143049,0.142664,0.142776,0.142776
2019-12-20,0.142666,0.142945,0.142556,0.142666,0.142666
2019-12-21,0.142666,0.142945,0.142556,0.142666,0.142666
2019-12-22,0.142666,0.142945,0.142556,0.142666,0.142666
2019-12-23,0.142741,0.142829,0.142592,0.142741,0.142741
2019-12-24,0.142617,0.142925,0.14259,0.142617,0.142617
2019-12-25,0.142727,0.143236,0.142712,0.142727,0.142727
2019-12-26,0.143096,0.143156,0.14282,0.143096,0.143096
2019-12-27,0.142933,0.14309,0.142855,0.142933,0.142933
2019-12-28,0.142933,0.14309,0.142855,0.142933,0.142933
2019-12-29,0.142933,0.14309,0.142855,0.142933,0.142933
2019-12-30,0.142963,0.143332,0.142963,0.142963,0.142963
2019-12-31,0.14315,0.14373,0.143145,0.14315,0.14315
2020-01-01,0.143631,0.143633,0.143631,0.143631,0.143631
2020-01-02,0.143633,0.143682,0.14341,0.143633,0.143633
2020-01-03,0.143608,0.143697,0.143382,0.143608,0.143608
2020-01-04,0.143608,0.143697,0.143382,0.143608,0.143608
2020-01-05,0.143608,0.143697,0.143382,0.143608,0.143608
2020-01-06,0.143585,0.143585,0.143318,0.143585,0.143585
2020-01-07,0.143379,0.144283,0.143369,0.143379,0.143379
2020-01-08,0.144001,0.144269,0.143823,0.144001,0.144001
2020-01-09,0.143984,0.143986,0.143852,0.143984,0.143984
2020-01-10,0.14385,0.144732,0.143761,0.14385,0.14385
2020-01-11,0.14385,0.144732,0.143761,0.14385,0.14385
2020-01-12,0.14385,0.144732,0.143761,0.14385,0.14385
2020-01-13,0.144732,0.145271,0.14463,0.144732,0.144732
2020-01-14,0.145081,0.145675,0.144921,0.145081,0.145081
2020-01-15,0.144919,0.14529,0.144919,0.144921,0.144921
2020-01-16,0.145142,0.145558,0.145123,0.145142,0.145142
2020-01-17,0.145389,0.14593,0.145389,0.145389,0.145389
2020-01-18,0.145389,0.14593,0.145389,0.145389,0.145389
2020-01-19,0.145389,0.14593,0.145389,0.145389,0.145389
2020-01-20,0.1458,0.146203,0.145647,0.1458,0.1458
2020-01-21,0.145649,0.145649,0.14476,0.145649,0.145649
2020-01-22,0.144827,0.14518,0.144588,0.144827,0.144827
2020-01-23,0.144808,0.144808,0.144182,0.144808,0.144808
2020-01-24,0.144184,0.144184,0.144182,0.144184,0.144184
2020-01-25,0.144184,0.144184,0.144182,0.144184,0.144184
2020-01-26,0.144184,0.144184,0.144182,0.144184,0.144184
2020-01-27,0.144182,0.144192,0.144182,0.144182,0.144182
2020-01-28,0.144182,0.144182,0.144179,0.144182,0.144182
2020-01-29,0.144182,0.144182,0.144179,0.144182,0.144182
2020-01-30,0.144182,0.144182,0.144179,0.144182,0.144182
2020-01-31,0.144182,0.144182,0.144179,0.144182,0.144182
2020-02-01,0.144182,0.144182,0.144179,0.144182,0.144182
2020-02-02,0.144182,0.144182,0.144179,0.144182,0.144182
2020-02-03,0.144182,0.144184,0.142357,0.144182,0.144182
2020-02-04,0.142438,0.143209,0.142385,0.142438,0.142438
2020-02-05,0.142908,0.143491,0.142739,0.142908,0.142908
2020-02-06,0.143414,0.143841,0.143242,0.143414,0.143414
2020-02-07,0.143476,0.143476,0.142829,0.143476,0.143476
2020-02-08,0.143476,0.143476,0.142829,0.143476,0.143476
2020-02-09,0.143476,0.143476,0.142829,0.143476,0.143476
2020-02-10,0.142845,0.143398,0.142831,0.142845,0.142845
2020-02-11,0.143195,0.143645,0.143195,0.143195,0.143195
2020-02-12,0.143577,0.143713,0.143363,0.143577,0.143577
2020-02-13,0.143451,0.143501,0.143176,0.143451,0.143451
2020-02-14,0.14334,0.143431,0.143121,0.14334,0.14334
2020-02-15,0.14334,0.143431,0.143121,0.14334,0.14334
2020-02-16,0.14334,0.143431,0.143121,0.14334,0.14334
2020-02-17,0.143141,0.143466,0.143141,0.143141,0.143141
2020-02-18,0.143281,0.143285,0.142737,0.143281,0.143281
2020-02-19,0.142935,0.143195,0.142729,0.142935,0.142935
2020-02-20,0.142914,0.142914,0.142355,0.142914,0.142914
2020-02-21,0.142401,0.142468,0.142015,0.142401,0.142401
2020-02-22,0.142401,0.142468,0.142015,0.142401,0.142401
2020-02-23,0.142401,0.142468,0.142015,0.142401,0.142401
2020-02-24,0.142326,0.142428,0.142118,0.142324,0.142324
2020-02-25,0.14228,0.14279,0.142116,0.14228,0.14228
2020-02-26,0.142118,0.142666,0.142043,0.142118,0.142118
2020-02-27,0.142049,0.142861,0.142015,0.142049,0.142049
2020-02-28,0.142786,0.143394,0.142629,0.142786,0.142786
2020-02-29,0.142786,0.143394,0.142629,0.142786,0.142786
2020-03-01,0.142786,0.143394,0.142629,0.142786,0.142786
2020-03-02,0.143041,0.143852,0.142855,0.143043,0.143043
2020-03-03,0.142861,0.143676,0.142859,0.142861,0.142861
2020-03-04,0.143658,0.144649,0.143532,0.143658,0.143658
2020-03-05,0.143567,0.144392,0.143563,0.143567,0.143567
2020-03-06,0.144175,0.14455,0.143744,0.144175,0.144175
2020-03-07,0.144175,0.14455,0.143744,0.144175,0.144175
2020-03-08,0.144175,0.14455,0.143744,0.144175,0.144175
2020-03-09,0.144277,0.144475,0.143827,0.144277,0.144277
2020-03-10,0.143976,0.144352,0.143695,0.143976,0.143976
2020-03-11,0.143769,0.144026,0.14361,0.143769,0.143769
2020-03-12,0.143686,0.143691,0.142142,0.143686,0.143686
2020-03-13,0.142276,0.143495,0.142209,0.142276,0.142276
2020-03-14,0.142276,0.143495,0.142209,0.142276,0.142276
2020-03-15,0.142276,0.143495,0.142209,0.142276,0.142276
2020-03-16,0.14271,0.143025,0.142399,0.14271,0.14271
2020-03-17,0.143006,0.143227,0.142406,0.143006,0.143006
2020-03-18,0.142731,0.142806,0.141908,0.142731,0.142731
2020-03-19,0.141916,0.141939,0.140359,0.141916,0.141916
2020-03-20,0.140692,0.141808,0.140692,0.140692,0.140692
2020-03-21,0.140692,0.141808,0.140692,0.140692,0.140692
2020-03-22,0.140692,0.141808,0.140692,0.140692,0.140692
2020-03-23,0.140946,0.141255,0.140438,0.140948,0.140948
2020-03-24,0.141018,0.141727,0.141018,0.141018,0.141018
2020-03-25,0.141603,0.1419,0.140532,0.141603,0.141603
2020-03-26,0.140578,0.141441,0.140449,0.140578,0.140578
2020-03-27,0.141381,0.141764,0.140911,0.141381,0.141381
2020-03-28,0.141381,0.141764,0.140911,0.141381,0.141381
2020-03-29,0.141381,0.141764,0.140911,0.141381,0.141381
2020-03-30,0.140938,0.141195,0.140788,0.140938,0.140938
2020-03-31,0.140861,0.141393,0.140851,0.140861,0.140861
2020-04-01,0.141215,0.141239,0.140738,0.141215,0.141215
2020-04-02,0.140859,0.141185,0.140724,0.140859,0.140859
2020-04-03,0.141179,0.141265,0.140889,0.141179,0.141179
2020-04-04,0.141179,0.141265,0.140889,0.141179,0.141179
2020-04-05,0.141179,0.141265,0.140889,0.141179,0.141179
2020-04-06,0.141018,0.14102,0.141014,0.141018,0.141018
2020-04-07,0.141018,0.14213,0.141012,0.141018,0.141018
2020-04-08,0.141949,0.141949,0.141461,0.141949,0.141949
2020-04-09,0.141545,0.142227,0.141403,0.141545,0.141545
2020-04-10,0.142001,0.142272,0.141922,0.142001,0.142001
2020-04-11,0.142001,0.142272,0.141922,0.142001,0.142001
2020-04-12,0.142001,0.142272,0.141922,0.142001,0.142001
2020-04-13,0.142144,0.142144,0.141747,0.142144,0.142144
2020-04-14,0.141812,0.142043,0.141609,0.141812,0.141812
2020-04-15,0.141882,0.141989,0.141513,0.141878,0.141878
2020-04-16,0.141513,0.141579,0.141203,0.141513,0.141513
2020-04-17,0.141267,0.141599,0.141225,0.141267,0.141267
2020-04-18,0.141267,0.141599,0.141225,0.141267,0.141267
2020-04-19,0.141267,0.141599,0.141225,0.141267,0.141267
2020-04-20,0.141399,0.141571,0.141213,0.141399,0.141399
2020-04-21,0.141395,0.141433,0.141135,0.141395,0.141395
2020-04-22,0.141427,0.141429,0.14105,0.141427,0.141427
2020-04-23,0.141181,0.141709,0.141133,0.141181,0.141181
2020-04-24,0.141539,0.141539,0.141121,0.141539,0.141539
2020-04-25,0.141539,0.141539,0.141121,0.141539,0.141539
2020-04-26,0.141539,0.141539,0.141121,0.141539,0.141539
2020-04-27,0.141225,0.141401,0.14108,0.141225,0.141225
2020-04-28,0.141137,0.141363,0.141062,0.141137,0.141137
2020-04-29,0.141281,0.141565,0.141245,0.141281,0.141281
2020-04-30,0.141335,0.142021,0.141201,0.141335,0.141335
2020-05-01,0.141617,0.141617,0.141615,0.141617,0.141617
2020-05-02,0.141617,0.141617,0.141615,0.141617,0.141617
2020-05-03,0.141617,0.141617,0.141615,0.141617,0.141617
2020-05-04,0.141613,0.1418,0.141613,0.141613,0.141613
2020-05-05,0.141613,0.141619,0.141611,0.141613,0.141613
2020-05-06,0.141613,0.141615,0.14075,0.141613,0.141613
2020-05-07,0.140774,0.141259,0.140722,0.140774,0.140774
2020-05-08,0.141167,0.141611,0.141145,0.141167,0.141167
2020-05-09,0.141167,0.141611,0.141145,0.141167,0.141167
2020-05-10,0.141167,0.141611,0.141145,0.141167,0.141167
2020-05-11,0.141381,0.141411,0.140887,0.141381,0.141381
2020-05-12,0.140885,0.141269,0.140873,0.140885,0.140885
2020-05-13,0.141201,0.141247,0.140942,0.141201,0.141201
2020-05-14,0.141018,0.141093,0.140809,0.141018,0.141018
2020-05-15,0.14095,0.141076,0.140677,0.14095,0.14095
2020-05-16,0.14095,0.141076,0.140677,0.14095,0.14095
2020-05-17,0.14095,0.141076,0.140677,0.14095,0.14095
2020-05-18,0.140821,0.140823,0.140479,0.140821,0.140821
2020-05-19,0.140675,0.140928,0.140619,0.140675,0.140675
2020-05-20,0.140881,0.141173,0.140685,0.140881,0.140881
2020-05-21,0.140994,0.141115,0.140564,0.140994,0.140994
